idPNMain,PNG,Name,PNstat,RAJ2000,DECJ2000,DRAJ2000,DDECJ2000,Glon,Glat,MajDiam,mainClass,subClass
2674,289.3-04.0,PHR J1044-6332,T,10:44:44.6,-63:32:29.04,161.18571,-63.54140,289.36749,-4.05710,20.5,R,a;r
2675,289.4-03.8,MPA J1046-6327,T,10:46:23.7,-63:27:08.57,161.59868,-63.45238,289.48941,-3.89250,8.0,S,
2676,289.5-03.8,MPA J1046-6328,T,10:46:45.7,-63:28:10.96,161.69051,-63.46971,289.53391,-3.88890,7.0,S,
2678,289.6-02.1,PHR J1054-6200,T,10:54:36.4,-62:00:14.83,163.65167,-62.00412,289.68039,-2.17630,48.0,R,a;r;
2679,289.7+06.9,MPA J1121-5339,T,11:21:53.2,-53:39:03.53,170.47168,-53.65098,289.78781,6.91980,9.0,E,
2681,289.8+01.3,PHR J1107-5855,T,11:07:40.3,-58:55:10.92,166.91800,-58.91970,289.87700,1.29662,69.0,E,a;r;s;
2682,289.8+00.7,MPA J1106-5925,T,11:06:03.5,-59:25:39.68,166.51479,-59.42769,289.88599,0.74830,6.0,R,
2683,289.8+01.2,PHR J1107-5857,T,11:07:40.6,-58:57:11.16,166.91900,-58.95310,289.89000,1.26606,45.0,B,a;p;
2684,290.1+00.7,PHR J1108-5934,T,11:08:01.0,-59:34:30.00,167.00413,-59.57500,290.17221,0.71000,14.0,B,a;
2685,290.1-02.5,MPA J1057-6233,T,10:57:09.6,-62:33:40.10,164.29020,-62.56114,290.18860,-2.55130,7.0,R,r;s
2687,290.7-01.7,PHR J1104-6200,T,11:04:28.3,-62:00:25.88,166.11788,-62.00719,290.73398,-1.69558,67.0,B,a
2689,291.3+08.4,PHR J1134-5243,T,11:34:38.6,-52:43:33.06,173.66075,-52.72585,291.31769,8.40550,42.0,E,s;
2690,291.3+03.7,PHR J1124-5711,T,11:24:50.9,-57:11:09.96,171.21200,-57.18610,291.37549,3.73000,80.0,I,a;s;
2693,291.6+00.8,PHR J1119-6002,T,11:19:10.8,-60:02:04.96,169.79507,-60.03471,291.64651,0.80000,27.0,R,
2694,291.9-04.0,PHR J1105-6436,T,11:05:56.5,-64:36:27.04,166.48541,-64.60751,291.92300,-4.01480,45.6,E,a;r;
2697,292.4+02.1,MPA J1128-5902,T,11:28:48.7,-59:02:40.96,172.20308,-59.04471,292.47031,2.13850,9.0,S,
2698,292.5+00.9,PHR1125-6014,T,11:25:42.72,-60:14:33.1,171.42800,-60.24253,292.48209,0.87834,38.0,E,a;s;
2699,292.4-00.7,MPA J1121-6146,T,11:21:21.7,-61:46:06.42,170.34035,-61.76845,292.49319,-0.73600,7.0,E,
2700,292.5+03.9,PHR J1133-5721,T,11:33:17.5,-57:21:34.99,173.32308,-57.35972,292.51616,3.92320,208.0,E,a;s;
2702,292.8+00.6,PHR J1127-6033,T,11:27:47.5,-60:33:36.97,171.94783,-60.56027,292.82739,0.66000,98.0,B,a;s;
2703,292.9+01.0,PHR J1129-6012,T,11:29:50.4,-60:12:08.03,172.45994,-60.20223,292.95529,1.07940,20.0,E,a;r;
2704,293.1-00.0,BMP J1128-6121,T,11:28:12.8,-61:21:03.13,172.05347,-61.35087,293.12659,-0.07360,7.0,S,
2706,293.4+00.1,PHR J1130-6114,T,11:30:58.9,-61:14:51.04,172.74558,-61.24751,293.41031,0.12803,14.0,R,r;
2707,294.2+01.3,PHR J1140-6022,T,11:40:36.8,-60:22:10.16,175.15329,-60.36949,294.28149,1.30730,40.0,B,a;s;
2708,294.5+02.3,MPA J1144-5926,T,11:44:44.0,-59:26:03.23,176.18331,-59.43423,294.53381,2.34550,8.0,R,
2709,294.6-02.6,PHR J1133-6417,T,11:33:37.7,-64:17:20.90,173.40701,-64.28914,294.61581,-2.68100,9.6,B,a;
2710,294.7-02.4,MPA J1135-6406,T,11:35:46.4,-64:06:18.76,173.94322,-64.10521,294.78531,-2.43680,12.0,E,a;s;
2712,295.5-03.0,PHR J1140-6454,T,11:40:44.1,-64:54:58.90,175.18383,-64.91636,295.52560,-3.06620,25.0,B,
2713,295.6-01.5,BMP J1145-6328,T,11:45:09.4,-63:28:53.65,176.28932,-63.48157,295.61371,-1.55550,11.0,E,a;r
2715,296.0-06.2,MPA J1137-6806,T,11:37:15.6,-68:06:44.86,174.31512,-68.11246,296.08221,-6.23270,182.0,E,a;r;
2717,296.3+03.1,KFR 1,T,12:00:16.3,-59:04:43.86,180.06790,-59.07885,296.38931,3.14140,98.0,E,a;s;
2718,296.5+02.7,PHR1200-5929,T,12:00:35.9,-59:29:48.91,180.14958,-59.49692,296.51260,2.73970,23.0,E,m;s;
2719,296.7-00.2,MPA J1157-6226,T,11:57:47.5,-62:26:21.59,179.44802,-62.43933,296.77121,-0.21100,7.7,B,
2720,296.8-00.9,PHR J1157-6312,T,11:57:03.2,-63:12:43.85,179.26327,-63.21218,296.84930,-0.98450,15.0,B,s;
2721,296.8+04.5,PHR J1205-5746,T,12:05:51.5,-57:46:25.90,181.46458,-57.77386,296.86493,4.55998,20.0,B,s;
2722,297.0-04.9,PHR J1150-6704,T,11:50:27.6,-67:04:57.07,177.61497,-67.08252,297.03339,-4.91170,59.0,B,p;
2723,297.0+06.5,BMP J1209-5553,T,12:09:29.2,-55:53:33.76,182.37147,-55.89271,297.03540,6.49800,21.0,B,p;s;
2724,297.0+01.1,PHR J1202-6112,T,12:02:18.0,-61:12:45.29,180.57500,-61.21258,297.05001,1.09675,14.0,B,a;m;s;
2725,297.5+01.0,PHR J1206-6122,T,12:06:25.5,-61:22:44.08,181.60611,-61.37891,297.56729,1.02310,12.0,E,s;
2726,297.6-01.6,PHR J1203-6403,T,12:03:12.4,-64:03:41.04,180.80168,-64.06140,297.68701,-1.68190,15.0,E,a;
2728,298.2+01.8,PHR J1212-6043,T,12:12:48.4,-60:43:15.89,183.20154,-60.72108,298.22332,1.79700,11.0,R,r
2729,298.2-03.5,PHR J1205-6600,T,12:05:37.7,-66:00:20.88,181.40717,-66.00580,298.29190,-3.54760,27.0,E,a;s;
2730,298.6+01.9,PHR J1216-6039,T,12:16:09.1,-60:39:32.00,184.03801,-60.65889,298.61990,1.91710,12.8,E,a;r;
2731,298.6-01.5,PHR J1212-6407,T,12:12:28.0,-64:07:11.06,183.11673,-64.11974,298.69431,-1.56910,31.0,E,a;r;
2732,298.7-07.5,PHR J1202-7001,T,12:02:55.7,-70:01:23.02,180.73225,-70.02306,298.78008,-7.54331,317.0,E,a;m;s;
2733,298.7-01.1,PHR J1213-6344,T,12:13:46.4,-63:44:58.96,183.44326,-63.74971,298.78140,-1.18190,16.0,B,a;m;s;
2734,299.0+03.5,PHR J1221-5907,T,12:21:00.7,-59:07:32.99,185.25294,-59.12583,299.02969,3.51520,52.0,B,a;p;
2736,299.1-00.1,PHR J1218-6245,T,12:18:00.9,-62:45:38.12,184.50367,-62.76059,299.11810,-0.13660,42.0,B,m;s;
2737,299.1-08.4,MPA J1205-7101,T,12:05:39.9,-71:01:56.57,181.41645,-71.03238,299.19360,-8.49360,13.0,R,
2738,299.2-04.1,PHR J1213-6643,T,12:13:35.8,-66:43:12.68,183.39921,-66.72019,299.19768,-4.12320,24.0,R,
2741,299.3-01.1,PHR J1219-6347,T,12:19:08.2,-63:47:01.14,184.78427,-63.78365,299.37341,-1.13530,18.8,R,a;r;
2742,299.5+02.3,PHR J1224-6023,T,12:24:14.3,-60:23:32.89,186.05948,-60.39247,299.57559,2.30190,76.0,R,r;
2743,299.7-01.5,MPA J1221-6413,T,12:21:51.8,-64:13:05.81,185.46584,-64.21828,299.72220,-1.53100,9.0,S,
2744,299.7+00.1,PHR J1223-6236,T,12:23:57.9,-62:36:21.89,185.99133,-62.60608,299.77781,0.09730,48.0,E,a;p;s;
2745,300.1+04.1,BMP J1229-5839,T,12:29:57.6,-58:39:06.23,187.48999,-58.65173,300.13431,4.10330,28.0,E,a
2746,300.4-04.0,PHR J1226-6649,T,12:26:38.56,-66:49:49,186.66067,-66.83028,300.49080,-4.07612,13.0,E,m
2747,300.7+04.0,PHR J1234-5843,T,12:34:52.2,-58:43:22.15,188.71751,-58.72282,300.77740,4.07960,13.5,R,s
2748,301.0+06.1,PHR J1237-5640,T,12:37:32.9,-56:40:45.95,189.38718,-56.67943,301.01431,6.14060,27.0,R,
2749,301.1-00.4,MPA J1235-6318,T,12:35:21.4,-63:18:00.61,188.83931,-63.30017,301.12671,-0.48480,7.0,E,
2750,301.2-04.0,PHR J1234-6651,T,12:34:16.4,-66:51:49.14,188.56847,-66.86365,301.24301,-4.04820,13.0,E,s
2751,301.3+09.0,MPA J1240-5347,T,12:40:44.3,-53:47:26.20,190.18457,-53.79061,301.33221,9.04790,11.0,B,
2752,301.5+02.0,MPA J1239-6048,T,12:39:46.3,-60:48:17.32,189.94283,-60.80481,301.50879,2.03470,8.0,E,
2753,301.9-02.1,MPA J1242-6459,T,12:42:24.2,-64:59:24.68,190.60090,-64.99019,301.97659,-2.13520,10.0,S,
2754,302.0-01.6,MPA J1243-6428,T,12:43:19.4,-64:28:01.09,190.83083,-64.46697,302.05731,-1.60900,8.0,S,
2755,302.1+00.3,RCW 69,T,12:44:27.42,-62:31:18.8,191.11425,-62.52189,302.12674,0.33895,248.0,B,s;
2756,302.2-03.1,PHR J1244-6601,T,12:44:59.5,-66:01:02.06,191.24802,-66.01724,302.27600,-3.15370,22.0,R,
2759,302.6-01.3,MPA J1249-6414,T,12:49:14.5,-64:14:26.99,192.31035,-64.24083,302.69321,-1.37010,5.0,S,
2760,302.7-00.9,PHR J1250-6346,T,12:50:04.4,-63:46:52.14,192.51835,-63.78115,302.78119,-0.90980,83.0,E,a;r;s;
2763,303.3+00.0,PHR J1255-6251,T,12:55:17.75,-62:51:02.0,193.82396,-62.85056,303.37201,0.01790,315.0,B,s;
2764,303.6+01.9,PHR J1257-6052,T,12:57:09.6,-60:52:36.6,194.29000,-60.87683,303.62850,1.98718,24.0,B,
2765,303.6+00.5,PHR J1257-6216,T,12:57:51.3,-62:16:12.18,194.46385,-62.27005,303.67841,0.59240,15.7,E,
2766,304.1+06.4,PHR J1300-5621,T,13:00:21.2,-56:21:38.41,195.08850,-56.36067,304.17446,6.48957,33.0,B,s;
2768,304.7-02.1,PHR J1309-6457,T,13:09:01.7,-64:57:17.82,197.25715,-64.95495,304.79340,-2.14680,75.0,B,a;
2769,304.8-01.4,MPA J1309-6415,T,13:09:30.9,-64:15:31.97,197.37861,-64.25888,304.89359,-1.45600,10.0,S,
2771,305.3+03.0,Wray 17-58,T,13:10:19.6,-59:45:10.55,197.58179,-59.75293,305.31201,3.03150,20.0,E,a;m
2772,305.3-03.1,PHR J1315-6555,T,13:15:18.7,-65:55:01.8,198.82792,-65.91717,305.36741,-3.15838,11.2,B,
2773,305.3-04.9,MPA J1317-6741,T,13:17:03.2,-67:41:10.00,199.26325,-67.68611,305.36801,-4.93560,5.0,S,
2774,305.6-00.9,MPA J1315-6338,T,13:15:30.4,-63:38:43.55,198.87647,-63.64543,305.59940,-0.89840,6.0,S,
2775,305.9+04.6,PHR J1314-5806,T,13:14:04.2,-58:06:29.02,198.51741,-58.10806,305.92740,4.63200,28.0,R,a;
2776,305.9-01.2,PHR J1318-6358,T,13:18:50.6,-63:58:54.05,199.71092,-63.98168,305.93231,-1.26970,26.5,B,
2777,305.9-01.6,MPA J1319-6418,T,13:19:24.0,-64:18:53.24,199.85007,-64.31479,305.95691,-1.60740,4.0,S,
2778,306.4-00.8,BMP J1322-6330,T,13:22:55.4,-63:30:33.98,200.73064,-63.50944,306.43439,-0.85200,13.0,B,a;m;
2779,306.4-02.1,PHR J1324-6448,T,13:24:32.2,-64:48:13.00,201.13419,-64.80361,306.44711,-2.15800,18.0,E,a;r;
2780,306.4-01.6,PHR J1324-6418,T,13:24:11.7,-64:18:11.20,201.04865,-64.30311,306.47449,-1.65690,86.0,R,a;r;
2781,306.6-00.7,MPA J1324-6320,T,13:24:16.8,-63:20:05.96,201.06980,-63.33499,306.60669,-0.69780,10.0,R,r
2782,306.7+06.6,PHR J1318-5601,T,13:18:18.7,-56:01:11.93,199.57786,-56.01998,306.70639,6.65470,155.0,R,a;r;s;
2783,306.7-01.5,MPA J1326-6407,T,13:26:32.7,-64:07:10.34,201.63621,-64.11954,306.75211,-1.50850,9.0,S,
2784,307.0-06.6,PHR J1337-6908,T,13:37:14.2,-69:08:14.14,204.30906,-69.13726,307.01309,-6.62920,42.0,B,
2785,307.0-02.0,MPA J1330-6438,T,13:30:10.9,-64:38:26.99,202.54561,-64.64083,307.06699,-2.08060,9.0,S,
2786,307.1+01.5,PHR J1326-6103,T,13:26:21.7,-61:03:07.99,201.59045,-61.05222,307.14679,1.53340,33.0,R,a;r;
2787,307.2-05.3,MPA J1337-6751,T,13:37:22.4,-67:51:06.88,204.34342,-67.85191,307.25549,-5.36660,86.0,R,a;r;
2788,307.3+02.0,PHR J1327-6032,T,13:27:14.0,-60:32:10.03,201.80834,-60.53612,307.32281,2.03010,210.0,B,a;s;
2789,307.3-01.6,PHR J1332-6412,T,13:32:05.62,-64:12:29.1,203.02342,-64.20808,307.33737,-1.68464,20.0,R,a;
2790,307.3+02.0a,MPA J1327-6031,T,13:27:30.4,-60:31:58.48,201.87673,-60.53291,307.35660,2.02860,6.0,S,
2794,307.8-02.5,PKP1338-6456,T,13:38:26.1,-64:56:42.11,204.60882,-64.94503,307.88379,-2.52610,3.5,S,
2795,308.1-00.5,MPA J1337-6258,T,13:37:54.9,-62:58:54.30,204.47861,-62.98175,308.18170,-0.58470,8.0,E,
2796,308.2+03.5,PHR J1332-5851,T,13:32:14.0,-58:51:38.05,203.05831,-58.86057,308.19589,3.59360,34.0,E,
2797,308.2-02.1,PHR J1341-6427,T,13:41:07.5,-64:27:54.07,205.28127,-64.46502,308.25589,-2.10810,15.1,E,a;r
2798,308.3+02.1,PHR J1335-6015,T,13:35:03.0,-60:15:46.01,203.76250,-60.26278,308.31921,2.15200,33.0,E,a;s
2799,308.5+04.6,PHR J1333-5744,T,13:33:30.7,-57:44:41.93,203.37784,-57.74498,308.54150,4.66780,22.0,R,
2800,308.5+02.5,PHR J1336-5953,T,13:36:23.04,-59:53:24.4,204.09600,-59.89011,308.54705,2.49072,13.0,E,
2801,308.8-02.0,MPA J1346-6418,T,13:46:41.4,-64:18:45.83,206.67243,-64.31273,308.87601,-2.08050,7.0,E,
2803,309.6-04.8,MPA J1400-6647,T,14:00:37.0,-66:47:58.31,210.15425,-66.79953,309.68179,-4.83870,98.0,E,a;r;
2804,309.8-01.6,MPA J1354-6337,T,13:54:22.3,-63:37:17.80,208.59308,-63.62161,309.85431,-1.59890,8.0,S,
2805,310.0-03.1,MPA J1359-6501,T,13:59:48.7,-65:01:29.46,209.95307,-65.02485,310.07159,-3.10520,7.0,E,s
2806,310.1-03.7,PHR J1402-6535,T,14:02:10.0,-65:35:34.01,210.54166,-65.59278,310.15741,-3.71810,24.0,E,a;r;
2808,310.8-02.3,MPA J1404-6403,T,14:04:25.4,-64:03:56.92,211.10566,-64.06581,310.80869,-2.31590,6.0,S,
2809,311.2-02.7,PHR J1409-6421,T,14:09:29.1,-64:21:55.98,212.37137,-64.36555,311.24991,-2.76160,23.8,E,a;r;
2812,311.7+07.3,PHR J1351-5429,T,13:51:46.4,-54:29:42.00,207.94331,-54.49500,311.69720,7.34670,36.0,R,a;r;
2813,311.7-00.9,Wray 17-64,T,14:08:47.3,-62:29:57.88,212.19710,-62.49941,311.72839,-0.95610,61.4,B,a;s;
2814,312.0+04.1,PHR J1359-5728,T,13:59:39.8,-57:28:49.04,209.91582,-57.48029,312.02869,4.18150,14.0,E,
2815,312.1+00.3,PHR J1408-6106,T,14:08:53.18,-61:06:16.33,212.22158,-61.10454,312.15080,0.37333,307.0,R,a;r;s;
2816,312.3+05.7,BMP J1358-5552,T,13:58:45.6,-55:52:46.42,209.69018,-55.87956,312.32690,5.75930,10.0,S,
2818,313.0+03.2,MPA J1408-5804,T,14:08:49.4,-58:04:24.28,212.20582,-58.07341,313.03830,3.27180,6.0,S,
2819,313.3+03.0,MPA J1411-5811,T,14:11:56.4,-58:11:51.58,212.98502,-58.19766,313.39371,3.02950,6.0,S,
2820,313.4+06.2,MPA J1405-5507,T,14:05:32.2,-55:07:44.51,211.38436,-55.12903,313.46039,6.22080,8.0,S,
2822,313.8-05.7,BMP J1442-6615,T,14:42:46.6,-66:15:02.23,220.69396,-66.25062,313.82639,-5.76270,117.0,E,a
2823,313.8-01.7,MPA J1428-6234,T,14:28:50.8,-62:34:12.94,217.21181,-62.57026,313.88730,-1.78880,7.0,E,a;r
2824,313.9+01.4,PHR J1420-5933,T,14:20:06.5,-59:33:54.14,215.02709,-59.56504,313.95419,1.39570,31.0,B,
2825,313.9+02.8,PHR J1416-5809,T,14:16:37.68,-58:09:32.2,214.15700,-58.15894,313.99316,2.87148,29.0,R,a;r;s;
2826,314.0-02.1,MPA J1430-6251,T,14:30:52.6,-62:51:15.80,217.71906,-62.85439,313.99799,-2.13890,5.0,S,
2828,314.4+01.3,BMP J1423-5923,T,14:23:59.7,-59:23:37.90,215.99879,-59.39386,314.47659,1.38730,9.0,R,
2829,314.5-01.0,PHR J1432-6138,T,14:32:09.2,-61:38:48.1,218.03833,-61.64669,314.59069,-1.07608,265.0,E,a;s;
2832,314.9+00.5,PHR J1429-6003,T,14:29:43.9,-60:03:16.99,217.43292,-60.05472,314.91330,0.51050,141.0,E,a;s;
2833,315.2-01.3,PHR J1438-6140,T,14:38:18.1,-61:40:02.03,219.57537,-61.66723,315.25491,-1.37920,27.0,B,
2834,315.4-08.4,PHR J1510-6754,T,15:10:22.02,-67:54:24.1,227.59175,-67.90669,315.44462,-8.47663,215.0,E,a;r;
2835,315.7-04.2,Wray 16-158,T,14:52:36.2,-64:02:22.02,223.15070,-64.03945,315.72321,-4.21900,12.0,S,
2836,315.7-01.1,MPA J1441-6114,T,14:41:32.2,-61:14:17.88,220.38402,-61.23830,315.78229,-1.14400,7.0,S,
2837,315.8-05.5,PHR J1459-6511,T,14:59:18.1,-65:11:13.02,224.82550,-65.18695,315.83060,-5.56830,37.0,R,a;s;
2838,315.9+00.3,PHR J1437-5949,T,14:37:53.2,-59:49:25.03,219.47167,-59.82362,315.94489,0.33120,103.0,B,a
2839,315.9+08.2,MeWe 1-4,T,14:17:32.15,-52:26:21.0,214.38396,-52.43917,315.99321,8.23550,133.0,E,a;m;s;
2841,316.3-01.6,PHR J1447-6127,T,14:47:37.8,-61:27:22.97,221.90760,-61.45638,316.35281,-1.64990,31.0,E,a;
2842,316.3+08.8,PHR J1418-5144,T,14:18:25.8,-51:44:39.23,214.60746,-51.74423,316.35739,8.84550,404.0,E,a;r;s;
2844,316.7-05.8,MPA J1508-6455,T,15:08:06.5,-64:55:48.79,227.02700,-64.93022,316.77075,-5.79725,13.5,B,p;
2845,316.9-02.2,PHR J1454-6146,T,14:54:03.4,-61:46:29.96,223.51417,-61.77499,316.89651,-2.27400,74.0,E,r;s;
2846,316.9+04.1,PHR J1433-5557,T,14:33:26.65,-55:57:18.8,218.36104,-55.95522,316.91625,4.12199,38.8,B,
2847,316.9+01.8,MPA J1440-5802,T,14:40:27.4,-58:02:18.96,220.11409,-58.03860,316.96820,1.83100,12.0,E,
2848,317.0-04.0,PHR J1502-6315,T,15:02:41.1,-63:15:01.08,225.67135,-63.25030,317.08459,-4.04370,20.0,B,
2849,317.2+08.6,PHR J1424-5138,T,14:24:32.6,-51:38:39.84,216.13582,-51.64440,317.29190,8.61260,119.0,R,a;r;
2850,317.3-03.8,PHR J1503-6257,T,15:03:58.7,-62:57:42.91,225.99463,-62.96192,317.35309,-3.86260,84.0,E,a;r;s;
2852,317.8+05.2,MPA J1436-5429,T,14:36:28.6,-54:29:55.21,219.11906,-54.49867,317.88541,5.29480,12.0,E,r
2853,318.2+02.3,PHR J1447-5703,T,14:47:10.0,-57:03:44.96,221.79157,-57.06249,318.19540,2.33960,50.0,E,a
2854,318.2-02.3,PHR J1504-6113,T,15:04:39.6,-61:13:11.06,226.16497,-61.21974,318.27481,-2.38120,18.0,B,
2856,318.7+05.6,PHR J1440-5350,T,14:40:42.5,-53:50:11.98,220.17702,-53.83666,318.72281,5.65110,32.0,R,a;r;s;
2857,318.8+01.8,PHR J1453-5714,T,14:53:24.8,-57:14:48.98,223.35338,-57.24694,318.87451,1.80020,28.0,E,
2858,318.9+00.7,PHR J1457-5812,T,14:57:35.7,-58:12:08.96,224.39867,-58.20249,318.93219,0.69510,27.8,B,a;s;
2859,319.0-02.7,MPA J1511-6108,T,15:11:21.0,-61:08:52.80,227.83736,-61.14800,319.00949,-2.72210,6.0,S,
2861,319.5-01.0,PHR J1507-5925,T,15:07:50.45,-59:25:15.0,226.96021,-59.42083,319.50648,-1.01176,26.0,B,a;
2862,319.5-04.1,PHR1521-6203,T,15:21:16.7,-62:03:32.72,230.31951,-62.05909,319.53381,-4.11820,8.0,S,
2863,319.8+04.3,PHR J1451-5432,T,14:51:37.6,-54:32:26.20,222.90663,-54.54061,319.86819,4.33050,44.0,E,a
2864,320.0+03.9,PHR J1453-5448,T,14:53:41.0,-54:48:08.89,223.42089,-54.80247,320.01620,3.96280,19.0,E,
2865,320.1-02.7,PHR J1519-6032,T,15:19:25.2,-60:32:38.00,229.85491,-60.54389,320.16440,-2.72200,12.0,R,a;r;
2866,320.6-04.8,PHR J1532-6203,T,15:32:59.3,-62:03:04.00,233.24698,-62.05111,320.67749,-4.88100,15.5,E,a;s;
2867,320.7+04.2,BMP J1457-5413,T,14:57:02.3,-54:13:58.22,224.25951,-54.23284,320.71201,4.24520,41.0,R,r;
2869,321.1-05.1,PHR J1537-6159,T,15:37:45.90,-61:59:48.0,234.44125,-61.99667,321.16524,-5.16515,166.0,E,
2870,321.2-03.5,PHR1529-6034,T,15:29:48.6,-60:34:51.92,232.45257,-60.58109,321.20959,-3.45810,35.0,B,a;s;
2871,321.2-01.9,MPA J1522-5917,T,15:22:58.2,-59:17:44.52,230.74270,-59.29570,321.21521,-1.91360,6.0,S,
2873,321.4+02.6,MPA J1507-5516,T,15:07:06.0,-55:16:49.58,226.77514,-55.28044,321.48199,2.62860,7.0,S,
2874,321.4-05.1,MPA J1539-6147,T,15:39:52.3,-61:47:22.52,234.96788,-61.78959,321.48920,-5.14680,8.0,S,
2876,322.0-01.3,BMP J1525-5823,T,15:25:59.4,-58:23:01.90,231.49747,-58.38386,322.04410,-1.36820,10.0,B,
2878,322.2-00.4,PP J1522-5729,T,15:22:58.9,-57:29:59.32,230.74553,-57.49981,322.19839,-0.41060,13.0,E,
2879,322.2-00.7,PM 1-90,T,15:24:24.0,-57:46:20.86,231.10017,-57.77246,322.20749,-0.74270,7.0,S,
2880,322.4-00.1a,MPA J1523-5710,T,15:23:22.5,-57:10:48.22,230.84390,-57.18006,322.41779,-0.17200,35.0,B,a;s;
2881,322.5+01.5,MPA J1517-5538,T,15:17:24.6,-55:38:22.49,229.35267,-55.63958,322.55240,1.57020,20.0,B,a
2882,322.7+02.6,PHR J1514-5436,T,15:14:34.4,-54:36:13.97,228.64327,-54.60388,322.75131,2.66460,28.0,B,p;s;
2883,322.7-01.4,MPA J1530-5801,T,15:30:50.9,-58:01:28.74,232.71200,-58.02465,322.77539,-1.43180,6.0,E,
2885,323.1+01.6,MPA J1520-5517,T,15:20:29.8,-55:17:43.30,230.12414,-55.29536,323.10620,1.62750,7.0,E,a;m;
2888,323.7-04.8,PHR J1552-6009,T,15:52:23.3,-60:09:17.17,238.09700,-60.15477,323.70059,-4.79690,17.0,B,
2889,324.0-01.6,PHR J1539-5727,T,15:39:34.79,-57:27:02.3,234.89496,-57.45064,324.05704,-1.64548,19.0,B,r
2890,324.1-01.3,MPA J1539-5709,T,15:39:10.6,-57:09:50.87,234.79418,-57.16413,324.18399,-1.38290,11.0,E,p;r;
2892,324.4+03.8,PHR J1520-5243,T,15:20:27.5,-52:43:24.82,230.11461,-52.72356,324.49051,3.79600,53.0,R,r;
2893,324.9+06.5,BMP J1513-5010,T,15:13:58.2,-50:10:03.86,228.49239,-50.16774,324.99249,6.49850,27.0,R,a
2894,325.3-02.9,PHR J1553-5738,T,15:53:11.2,-57:38:11.18,238.29662,-57.63644,325.38199,-2.91580,133.0,E,a;s;
2896,325.5-01.6,PHR J1548-5629,T,15:48:21.3,-56:29:55.93,237.08878,-56.49887,325.58551,-1.61820,16.0,R,a;s;
2897,325.6-02.1,PHR J1551-5653,T,15:51:20.3,-56:53:51.07,237.83447,-56.89752,325.65579,-2.18530,25.5,E,a;r;
2898,325.6-01.8,FP J1550-5639,T,15:50:04.6,-56:39:13.07,237.51916,-56.65363,325.67441,-1.88700,7.5,R,r;
2899,325.7+02.2,BMP J1533-5319,T,15:33:20.6,-53:19:00.77,233.33601,-53.31688,325.76691,2.22070,33.0,B,
2901,325.9+09.4,BMP J1509-4707,T,15:09:44.4,-47:07:07.32,227.43506,-47.11870,325.98001,9.46970,16.0,E,
2902,325.9-01.7,vBe 2,T,15:51:18.9,-56:21:20.02,237.82884,-56.35556,325.99469,-1.76220,66.0,B,a;r;
2903,326.0-02.4,FP J1554-5651,T,15:54:50.99,-56:51:57.9,238.71246,-56.86608,326.04688,-2.46531,62.0,B,a;m;s;
2905,326.5-03.4,PHR J1602-5714,T,16:02:27.5,-57:14:08.23,240.61455,-57.23562,326.59399,-3.41830,24.0,E,a;p;
2906,326.6+05.7,BMP J1525-4957,T,15:25:14.1,-49:57:40.61,231.30868,-49.96128,326.63559,5.69770,23.0,E,a;r;
2908,327.1+01.9,PM 1-99,T,15:41:29.5,-52:43:48.72,235.37298,-52.73020,327.10309,1.97140,12.0,B,
2909,327.1-09.2,PHR J1637-6059,T,16:37:41.9,-60:59:00.06,249.42457,-60.98335,327.14520,-9.25830,19.0,E,a;
2910,327.1-02.0,MPA J1559-5552,T,15:59:11.1,-55:52:17.98,239.79624,-55.87166,327.14780,-2.09250,15.0,I,a;s;
2911,327.2-02.5,MPA J1601-5608,T,16:01:47.6,-56:08:25.58,240.44836,-56.14044,327.24780,-2.53430,12.0,B,a;m;s;
2912,327.3-02.5,MPA J1602-5603a,T,16:02:07.1,-56:03:42.55,240.52952,-56.06182,327.33371,-2.50490,17.0,R,a;r
2913,327.3-02.2,BMP J1601-5553,T,16:01:07.2,-55:53:21.08,240.28017,-55.88919,327.34201,-2.28310,5.0,S,
2914,327.4-02.5,MPA J1602-5603b,T,16:02:56.4,-56:03:00.61,240.73518,-56.05017,327.42780,-2.57190,15.0,E,m;s
2915,327.5-02.2,MPA J1602-5543,T,16:02:11.18,-55:43:30.6,240.54658,-55.72517,327.56283,-2.25788,32.0,R,a;r
2916,328.0+01.8,PHR J1547-5214,T,15:47:09.80,-52:14:43.0,236.79083,-52.24528,328.08358,1.82920,106.0,B,p;s;
2917,328.1-01.9,MPA J1603-5505,T,16:03:55.8,-55:05:20.44,240.98255,-55.08901,328.16940,-1.94400,90.0,R,a;r
2918,328.2-03.9,BMP J1613-5633,T,16:13:51.6,-56:33:15.80,243.46518,-56.55439,328.20581,-3.96640,11.0,E,
2919,328.3+00.7,PHR J1552-5254,T,15:52:56.8,-52:54:12.10,238.23672,-52.90336,328.35739,0.76610,31.0,B,a;p;
2920,328.5+06.0,PHR J1533-4834,T,15:33:33.99,-48:34:24.5,233.39163,-48.57347,328.55291,6.06553,162.0,R,r
2921,328.5+06.2,PHR J1533-4824,T,15:33:06.87,-48:24:44.6,233.27863,-48.41239,328.58576,6.24014,200.0,R,a;r;
2922,328.7-04.6,MPA J1619-5638,T,16:19:54.8,-56:38:14.06,244.97851,-56.63724,328.74689,-4.60660,10.0,R,
